t [s]	η [m]
5852.625	2.5239377
5852.75	2.2511466
5852.875	1.938232
5853.0	1.5868975
5853.125	1.2012671
5853.25	0.7879426
5853.375	0.35568336
5853.5	-0.08507064
5853.625	-0.5229141
5853.75	-0.9462688
5853.875	-1.3442149
5854.0	-1.7072971
5854.125	-2.028154
5854.25	-2.3020473
5854.375	-2.527119
5854.5	-2.7044497
5854.625	-2.837796
5854.75	-2.9332602
5854.875	-2.99862
5855.0	-3.042606
5855.125	-3.0740914
5855.25	-3.1012363
5855.375	-3.1307888
5855.5	-3.1673894
5855.625	-3.2131004
5855.75	-3.2672482
5855.875	-3.326379
5856.0	-3.3845985
5856.125	-3.4341388
5856.25	-3.4660153
5856.375	-3.471006
5856.5	-3.4405494
5856.625	-3.3676383
5856.75	-3.2476206
5856.875	-3.0787053
5857.0	-2.8622553
5857.125	-2.6026556
5857.25	-2.306925
5857.375	-1.9840366
5857.5	-1.6439158
5857.625	-1.2964575
5857.75	-0.95043623
5857.875	-0.61265457
5858.0	-0.28723353
5858.125	0.02467223
5858.25	0.32480213
5858.375	0.6173273
5858.5	0.908041
5858.625	1.2033004
5858.75	1.5088606
5858.875	1.8287297
5859.0	2.1642232
5859.125	2.5133097
5859.25	2.870385
5859.375	3.2265208
5859.5	3.57007
5859.625	3.887657
5859.75	4.1655354
5859.875	4.3908057
5860.0	4.552782
5860.125	4.6440315
5860.25	4.660938
5860.375	4.6041737
5860.5	4.4783416
5860.625	4.2913823
5860.75	4.0536737
5860.875	3.7768195
5861.0	3.4725192
5861.125	3.1514115
5861.25	2.8222473
5861.375	2.4913611
5861.5	2.1625204
5861.625	1.8371286
5861.75	1.5147797
5861.875	1.193961
5862.0	0.8729116
5862.125	0.55034393
5862.25	0.22608781
5862.375	-0.09855402
5862.5	-0.4207243
5862.625	-0.7362133
5862.75	-1.039894
5862.875	-1.3263001
5863.0	-1.5902619
5863.125	-1.8274716
5863.25	-2.0349216
5863.375	-2.2111166
5863.5	-2.356044
5863.625	-2.4709568
5863.75	-2.5579827
5863.875	-2.6196384
5864.0	-2.6583946
5864.125	-2.6762524
5864.25	-2.6745682
5864.375	-2.654042
5864.5	-2.6148942
5864.625	-2.557237
5864.75	-2.4814541
5864.875	-2.3886635
5865.0	-2.2810192
5865.125	-2.16188
5865.25	-2.0356953
5865.375	-1.9076688
5865.5	-1.783282
5865.625	-1.6674821
5865.75	-1.5640252
5865.875	-1.4747498
5866.0	-1.3991193
5866.125	-1.3339665
5866.25	-1.27366
5866.375	-1.210547
5866.5	-1.1357694
5866.625	-1.0402898
5866.75	-0.916022
5866.875	-0.75694305
5867.0	-0.56002665
5867.125	-0.32588035
5867.25	-0.05896617
5867.375	0.23256229
5867.5	0.5374808
5867.625	0.84244585
5867.75	1.1331891
5867.875	1.3958083
5868.0	1.61804
5868.125	1.7902768
5868.25	1.9063638
5868.375	1.9639988
5868.5	1.9646966
5868.625	1.913459
5868.75	1.8181248
5868.875	1.6884556
5869.0	1.5352523
5869.125	1.3693666
5869.25	1.2009426
5869.375	1.0387577
5869.5	0.8898147
5869.625	0.7591725
5869.75	0.64990985
5869.875	0.56329095
5870.0	0.4989474
5870.125	0.45516345
5870.25	0.42909855
5870.375	0.41698053
5870.5	0.41431
5870.625	0.4159991
5870.75	0.41656527
5870.875	0.41035637
5871.0	0.39184606
5871.125	0.35601705
5871.25	0.29879484
5871.375	0.21751688
5871.5	0.1113682
5871.625	-0.018287597
5871.75	-0.16773446
5871.875	-0.33096424
5872.0	-0.49998838
5872.125	-0.66539705
5872.25	-0.8171488
5872.375	-0.94550943
5872.5	-1.0420125
5872.625	-1.10039
5872.75	-1.1172743
5872.875	-1.0926571
5873.0	-1.0299598
5873.125	-0.93572855
5873.25	-0.81899446
5873.375	-0.6902899
5873.5	-0.56052667
5873.625	-0.4397863
5873.75	-0.33622608
5873.875	-0.25520968
5874.0	-0.19873928
5874.125	-0.16533744
5874.25	-0.15030737
5874.375	-0.14637372
5874.5	-0.14463016
5874.625	-0.13564056
5874.75	-0.11058898
5874.875	-0.062311612
5875.0	0.013895579
5875.125	0.119790964
5875.25	0.2540613
5875.375	0.41256386
5875.5	0.588879
5875.625	0.7750733
5875.75	0.96260947
5875.875	1.1432053
5876.0	1.309621
5876.125	1.4562112
5876.25	1.57922
5876.375	1.6768161
5876.5	1.7488592
5876.625	1.7964786
5876.75	1.8215549
5876.875	1.8261204
5877.0	1.81193
5877.125	1.7800322
5877.25	1.7306566
5877.375	1.6632154
5877.5	1.576494
5877.625	1.4690356
5877.75	1.339548
5877.875	1.187337
5878.0	1.0126857
5878.125	0.8170955
5878.25	0.6033499
5878.375	0.37544414
5878.5	0.13830659
5878.625	-0.102596514
5878.75	-0.3417294
5878.875	-0.57398146
5879.0	-0.795124
5879.125	-1.0021355
5879.25	-1.1934179
5879.375	-1.3688287
5879.5	-1.5295423
5879.625	-1.677766
5879.75	-1.8163428
5879.875	-1.9482659
5880.0	-2.0762267
5880.125	-2.20211
5880.25	-2.3267164
5880.375	-2.449446
5880.5	-2.568247
5880.625	-2.6796937
5880.75	-2.7791455
5880.875	-2.861153
5881.0	-2.9198146
5881.125	-2.9493148
5881.25	-2.9444273
5881.375	-2.900905
5881.5	-2.8159413
5881.625	-2.6883898
5881.75	-2.5189164
5881.875	-2.3099537
5882.0	-2.0656326
5882.125	-1.7913378
5882.25	-1.4934418
5882.375	-1.1787697
5882.5	-0.8541735
5882.625	-0.52606785
5882.75	-0.20008193
5882.875	0.11915627
5883.0	0.42811057
5883.125	0.72425187
5883.25	1.0058353
5883.375	1.2715826
5883.5	1.5202773
5883.625	1.7503941
5883.75	1.9597659
5883.875	2.1454136
5884.0	2.3035688
5884.125	2.4298227
5884.25	2.5196118
5884.375	2.5687141
5884.5	2.5740225
5884.625	2.5342216
5884.75	2.4504042
5884.875	2.3265357
5885.0	2.169698
5885.125	1.9899106
5885.25	1.7996193
5885.375	1.6129289
5885.5	1.4444494
5885.625	1.3080565
5885.75	1.2155304
5885.875	1.1753443
5886.0	1.1917099
5886.125	1.2639263
5886.25	1.3862808
5886.375	1.5483497
5886.5	1.7358649
5886.625	1.9318751
5886.75	2.1183321
5886.875	2.2776375
5887.0	2.3942692
5887.125	2.4560308
5887.25	2.455131
5887.375	2.3885763
5887.5	2.258185
5887.625	2.0700126
5887.75	1.8334178
5887.875	1.559775
5888.0	1.2610492
5888.125	0.94846
5888.25	0.63124657
5888.375	0.31590196
5888.5	0.00573023
5888.625	-0.29906014
5888.75	-0.6008592
5888.875	-0.90377456
5889.0	-1.2125366
5889.125	-1.5313047
5889.25	-1.8625898
5889.375	-2.206341
5889.5	-2.5594788
5889.625	-2.9157286
5889.75	-3.2659154
5889.875	-3.5987184
5890.0	-3.9015768
5890.125	-4.1618414
5890.25	-4.367997
5890.375	-4.5106187
5890.5	-4.5833015
5890.625	-4.5830626
5890.75	-4.510532
5890.875	-4.369709
5891.0	-4.1673846
5891.125	-3.912416
5891.25	-3.6148243
5891.375	-3.2849126
5891.5	-2.9324398
5891.625	-2.5660675
5891.75	-2.1929626
5891.875	-1.8186622
5892.0	-1.4472374
5892.125	-1.08154
5892.25	-0.72367156
5892.375	-0.37535343
5892.5	-0.038367365
5892.625	0.28521022
5892.75	0.59287804
5892.875	0.88176525
5893.0	1.148844
5893.125	1.3912461
5893.25	1.6066318
5893.375	1.7935349
5893.5	1.9517205
5893.625	2.0822885
5893.75	2.1877446
5893.875	2.2718046
5894.0	2.3391485
5894.125	2.3950582
5894.25	2.4448245
5894.375	2.4934292
5894.5	2.54499
5894.625	2.602444
5894.75	2.6673377
5894.875	2.739791
5895.0	2.8183916
5895.125	2.9004364
5895.25	2.9821274
5895.375	3.0588448
5895.5	3.1254056
5895.625	3.176364
5895.75	3.2062252
5895.875	3.2096899
5896.0	3.1818216
5896.125	3.11819
5896.25	3.0151231
5896.375	2.869795
5896.5	2.680431
5896.625	2.44654
5896.75	2.169022
5896.875	1.8503582
5897.0	1.4946705
5897.125	1.1076933
5897.25	0.6966202
5897.375	0.26985154
5897.5	-0.16340289
5897.625	-0.5936317
5897.75	-1.0115641
5897.875	-1.4087182
5898.0	-1.7779197
5898.125	-2.113676
5898.25	-2.4123945
5898.375	-2.6724303
5898.5	-2.8938725
5898.625	-3.0782397
5898.75	-3.227892
5898.875	-3.3455832
5899.0	-3.4337656
5899.125	-3.4941857
5899.25	-3.5274494
5899.375	-3.5330186
5899.5	-3.5091705
5899.625	-3.4533937
5899.75	-3.3627956
5899.875	-3.2348597
5900.0	-3.0679207
5900.125	-2.861888
5900.25	-2.6185954
5900.375	-2.3421156
5900.5	-2.0386667
5900.625	-1.7163081
5900.75	-1.3844968
5900.875	-1.0532733
5901.0	-0.7325101
5901.125	-0.43108335
5901.25	-0.15617833
5901.375	0.08723334
5901.5	0.2966911
5901.625	0.47222644
5901.75	0.61612046
5901.875	0.73242074
5902.0	0.8263283
5902.125	0.9035066
5902.25	0.9694411
5902.375	1.0288922
5902.5	1.0855626
5902.625	1.141943
5902.75	1.199377
5902.875	1.2583005
5903.0	1.3185976
5903.125	1.3799804
5903.25	1.4423164
5903.375	1.5058775
5903.5	1.5713379
5903.625	1.6396979
5903.75	1.7119552
5903.875	1.7886776
5904.0	1.8695439
5904.125	1.9529289
5904.25	2.0355926
5904.375	2.1126237
5904.5	2.1775901
5904.625	2.2229676
5904.75	2.2408333
5904.875	2.2236533
5905.0	2.1652262
5905.125	2.0614955
5905.25	1.9112313
5905.375	1.7164462
5905.5	1.482406
5905.625	1.2173717
5905.75	0.9318647
5905.875	0.63772553
5906.0	0.34697425
5906.125	0.07060521
5906.25	-0.18250239
5906.375	-0.4064349
5906.5	-0.5987596
5906.625	-0.7606214
5906.75	-0.8964023
5906.875	-1.013026
5907.0	-1.1189057
5907.125	-1.222788
5907.25	-1.3324931
5907.375	-1.4538879
5907.5	-1.589999
5907.625	-1.7405912
5907.75	-1.9021077
5907.875	-2.068045
5908.0	-2.2296705
5908.125	-2.3770285
5908.25	-2.5000525
5908.375	-2.5896866
5908.5	-2.6388314
5908.625	-2.6430812
5908.75	-2.6010299
5908.875	-2.5142686
5909.0	-2.3870158
5909.125	-2.2254336
5909.25	-2.036742
5909.375	-1.8283486
5909.5	-1.6068885
5909.625	-1.3775778
5909.75	-1.1437246
5909.875	-0.9066016
5910.0	-0.6656435
5910.125	-0.41886425
5910.25	-0.1635674
5910.375	0.10288376
5910.5	0.38227093
5910.625	0.67482257
5910.75	0.9787188
5910.875	1.2898602
5911.0	1.6018958
5911.125	1.9065864
5911.25	2.1943386
5911.375	2.4550085
5911.5	2.678699
5911.625	2.8566453
5911.75	2.9819162
5911.875	3.0500093
5912.0	3.059208
5912.125	3.0107296
5912.25	2.9084976
5912.375	2.7588642
5912.5	2.5700204
5912.625	2.351385
5912.75	2.1128495
5912.875	1.8641276
5913.0	1.6141417
5913.125	1.3704816
5913.25	1.1390753
5913.375	0.9239862
5913.5	0.7273443
5913.625	0.54943883
5913.75	0.38895768
5913.875	0.24324983
5914.0	0.10871823
5914.125	-0.018802844
5914.25	-0.14364147
5914.375	-0.26990402
5914.5	-0.40113443
5914.625	-0.5400212
5914.75	-0.6881661
5914.875	-0.84594077
5915.0	-1.0123991
5915.125	-1.1853048
5915.25	-1.3612208
5915.375	-1.5356735
5915.5	-1.7034153
5915.625	-1.8587267
5915.75	-1.9957668
5915.875	-2.1089404
5916.0	-2.193273
5916.125	-2.2447488
5916.25	-2.260593
5916.375	-2.2395082
5916.5	-2.181756
5916.625	-2.0891814
5916.75	-1.9651362
5916.875	-1.8142312
5917.0	-1.6420963
5917.125	-1.4549334
5917.25	-1.259194
5917.375	-1.0610945
5917.5	-0.86623585
5917.625	-0.67928755
5917.75	-0.5037308
5917.875	-0.34169665
5918.0	-0.19399819
5918.125	-0.060209572
5918.25	0.06109077
5918.375	0.17199413
5918.5	0.27488288
5918.625	0.37201977
5918.75	0.46517646
5918.875	0.55530304
5919.0	0.64232117
5919.125	0.7250403
5919.25	0.8012381
5919.375	0.8678618
5919.5	0.9213627
5919.625	0.9581562
5919.75	0.9750864
5919.875	0.9699256
5920.0	0.941767
5920.125	0.89134735
5920.25	0.8211657
5920.375	0.73545116
5920.5	0.63990843
5920.625	0.5413118
5920.75	0.44692963
5920.875	0.36388743
5921.0	0.29850173
5921.125	0.25564504
5921.25	0.23826122
5921.375	0.24703798
5921.5	0.28028947
5921.625	0.3340715
5921.75	0.4025246
5921.875	0.4783826
5922.0	0.55364037
5922.125	0.6202617
5922.25	0.67089385
5922.375	0.6994911
5922.5	0.7018191
5922.625	0.67573404
5922.75	0.62131125
5922.875	0.5407159
5923.0	0.43792525
5923.125	0.31830478
5923.25	0.18809015
5923.375	0.053849272
5923.5	-0.07802921
5923.625	-0.20177932
5923.75	-0.31257713
5923.875	-0.40674394
5924.0	-0.48182136
5924.125	-0.5365291
5924.25	-0.57063085
5924.375	-0.5847519
5924.5	-0.5801536
5924.625	-0.558527
5924.75	-0.521792
5924.875	-0.4719417
5925.0	-0.41092366
5925.125	-0.34055775
5925.25	-0.26247603
5925.375	-0.178081
5925.5	-0.088522375
5925.625	0.005331728
5925.75	0.10290742
5925.875	0.20392911
5926.0	0.3083821
5926.125	0.41647017
5926.25	0.5285009
5926.375	0.6447298
5926.5	0.7651698
5926.625	0.8893701
5926.75	1.0161799
5926.875	1.1435403
5927.0	1.2683403
5927.125	1.3863521
5927.25	1.4922706
5927.375	1.5799125
5927.5	1.6424943
5927.625	1.6730809
5927.75	1.6650702
5927.875	1.6127715
5928.0	1.5119313
5928.125	1.3602282
5928.25	1.1576469
5928.375	0.90670085
5928.5	0.61245525
5928.625	0.282378
5928.75	-0.07403158
5928.875	-0.4457611
5929.0	-0.8209338
5929.125	-1.1875628
5929.25	-1.5342721
5929.375	-1.8510224
5929.5	-2.1296973
5929.625	-2.364569
5929.75	-2.5525737
5929.875	-2.69335
5930.0	-2.7891104
5930.125	-2.8443046
5930.25	-2.8650672
5930.375	-2.858626
5930.5	-2.8325217
5930.625	-2.7939475
5930.75	-2.748967
5930.875	-2.701981
5931.0	-2.6552355
5931.125	-2.6086028
5931.25	-2.559501
5931.375	-2.5031555
5931.5	-2.4329624
5931.625	-2.3411605
5931.75	-2.2195528
5931.875	-2.060387
5932.0	-1.8572392
5932.125	-1.6058034
5932.25	-1.3045287
5932.375	-0.95509905
5932.5	-0.5625744
5932.625	-0.13531113
5932.75	0.31548342
5932.875	0.77641815
5933.0	1.2328073
5933.125	1.6696992
5933.25	2.0729358
5933.375	2.4301596
5933.5	2.7316449
5933.625	2.9709194
5933.75	3.1450636
5933.875	3.2547715
5934.0	3.303984
5934.125	3.2993476
5934.25	3.2495077
5934.375	3.1641905
5934.5	3.0533643
5934.625	2.92644
5934.75	2.7916617
5934.875	2.6555715
5935.0	2.5229826
5935.125	2.3968468
5935.25	2.278556
5935.375	2.168217
5935.5	2.0651474
5935.625	1.9681613
5935.75	1.8760426
5935.875	1.7876564
5936.0	1.7020915
5936.125	1.6186408
5936.25	1.5366367
5936.375	1.4552927
5936.5	1.3735214
5936.625	1.2897764
5936.75	1.202003
5936.875	1.1077526
5937.0	1.0043482
5937.125	0.8891897
5937.25	0.76011705
5937.375	0.61576456
5937.5	0.45586172
5937.625	0.2814126
5937.75	0.094739825
5937.875	-0.10068884
5938.0	-0.30057314
5938.125	-0.50025666
5938.25	-0.6952749
5938.375	-0.8819215
5938.5	-1.0577435
5938.625	-1.2218869
5938.75	-1.375275
5938.875	-1.5205117
5939.0	-1.6615702
5939.125	-1.8032812
5939.25	-1.9506466
5939.375	-2.1080973
5939.5	-2.2788334
5939.625	-2.4641213
5939.75	-2.6629739
5939.875	-2.8719313
5940.0	-3.085203
5940.125	-3.2950563
5940.25	-3.4923925
5940.375	-3.6675136
5940.5	-3.811012
5940.625	-3.9144926
5940.75	-3.9713707
5940.875	-3.9773238
5941.0	-3.930585
5941.125	-3.8319945
5941.25	-3.6846972
5941.375	-3.4938326
5941.5	-3.2658184
5941.625	-3.0077837
5941.75	-2.7268631
5941.875	-2.4296374
5942.0	-2.121702
5942.125	-1.8073477
5942.25	-1.4894853
5942.375	-1.1697268
5942.5	-0.8485971
5942.625	-0.5258713
5942.75	-0.20092627
5942.875	0.12685776
5943.0	0.45778894
5943.125	0.791594
5943.25	1.1272845
5943.375	1.4630506
5943.5	1.796368
5943.625	2.1240244
5943.75	2.4423509
5943.875	2.7473154
5944.0	3.034803
5944.125	3.3006806
5944.25	3.5410187
5944.375	3.752118
5944.5	3.9307046
5944.625	4.0739307
5944.75	4.179514
5944.875	4.245784
5945.0	4.2717814
5945.125	4.2574015
5945.25	4.2034645
5945.375	4.11178
5945.5	3.9851165
5945.625	3.827386
5945.75	3.643299
5945.875	3.4383416
5946.0	3.218476
5946.125	2.989831
5946.25	2.7583044
5946.375	2.529234
5946.5	2.3069618
5946.625	2.094619
5946.75	1.8937811
5946.875	1.7044843
5947.0	1.5251787
5947.125	1.3529536
5947.25	1.1837964
5947.375	1.0130007
5947.5	0.83563095
5947.625	0.6470253
5947.75	0.44322884
5947.875	0.22141753
5948.0	-0.01983966
5948.125	-0.28042778
5948.25	-0.55868125
5948.375	-0.85152626
5948.5	-1.1547657
5948.625	-1.4634289
5948.75	-1.772187
5948.875	-2.0757623
5949.0	-2.3693092
5949.125	-2.6487174
5949.25	-2.9107113
5949.375	-3.1529675
5949.5	-3.3739889
5949.625	-3.5729108
5949.75	-3.7492313
5949.875	-3.902497
5950.0	-4.032006
5950.125	-4.136616
5950.25	-4.214515
5950.375	-4.2632957
5950.5	-4.28009
5950.625	-4.261694
5950.75	-4.205039
5950.875	-4.107557
5951.0	-3.967588
5951.125	-3.7848325
5951.25	-3.5605443
5951.375	-3.297808
5951.5	-3.0014653
5951.625	-2.6779964
5951.75	-2.3352034
5951.875	-1.9817508
5952.0	-1.6266099
5952.125	-1.2785099
5952.25	-0.94531995
5952.375	-0.6335593
5952.5	-0.34795228
5952.625	-0.09117977
5952.75	0.13626106
5952.875	0.33600956
5953.0	0.51163507
5953.125	0.6683292
5953.25	0.81246305
5953.375	0.95107776
5953.5	1.091368
5953.625	1.2401167
5953.75	1.4032075
5953.875	1.5851419
5954.0	1.7887034
5954.125	2.0146446
5954.25	2.261566
5954.375	2.525844
5954.5	2.8017845
5954.625	3.0818253
5954.75	3.3569543
5954.875	3.617192
5955.0	3.852202
5955.125	4.0519505
5955.25	4.207401
5955.375	4.311091
5955.5	4.35783
5955.625	4.3448725
5955.75	4.272377
5955.875	4.143242
5956.0	3.9627712
5956.125	3.7383924
5956.25	3.4788089
5956.375	3.1933138
5956.5	2.890882
5956.625	2.579426
5956.75	2.2651558
5956.875	1.952108
5957.0	1.6419686
5957.125	1.3342438
5957.25	1.0266367
5957.375	0.71569633
5957.5	0.39761138
5957.625	0.06909419
5957.75	-0.27181128
5957.875	-0.6250538
5958.0	-0.98815596
5958.125	-1.3560623
5958.25	-1.7213628
5958.375	-2.0747616
5958.5	-2.4058554
5958.625	-2.7039921
5958.75	-2.9593115
5958.875	-3.1635985
5959.0	-3.3110585
5959.125	-3.3988128
5959.25	-3.427118
5959.375	-3.3992565
5959.5	-3.3211079
5959.625	-3.2005916
5959.75	-3.0468726
5959.875	-2.8695266
5960.0	-2.6777449
5960.125	-2.4797442
5960.25	-2.2822556
5960.375	-2.09026
5960.5	-1.9070077
5960.625	-1.7341243
5960.75	-1.5719061
5960.875	-1.4197037
5961.0	-1.276294
5961.125	-1.1402444
5961.25	-1.010149
5961.375	-0.88482994
5961.5	-0.76342535
5961.625	-0.6453584
5961.75	-0.5303536
5961.875	-0.41836494
5962.0	-0.30952868
5962.125	-0.20419359
5962.25	-0.102936015
5962.375	-0.006619423
5962.5	0.08356274
5962.625	0.16607778
5962.75	0.23909944
5962.875	0.30066326
5963.0	0.34889296
5963.125	0.3823149
5963.25	0.4002112
5963.375	0.4029511
5963.5	0.39227194
5963.625	0.37141877
5963.75	0.3450974
5963.875	0.31923917
5964.0	0.3005584
5964.125	0.29593834
5964.25	0.31170234
5964.375	0.35287568
5964.5	0.42252594
5964.625	0.5212588
5964.75	0.64696336
5964.875	0.7948745
5965.0	0.95793897
5965.125	1.1274519
5965.25	1.2939191
5965.375	1.4480561
5965.5	1.5817199
5965.625	1.6887677
5965.75	1.7657039
5965.875	1.811911
5966.0	1.8296411
5966.125	1.8236027
5966.25	1.800258
5966.375	1.766987
5966.5	1.7310582
5966.625	1.6987605
5966.75	1.6746256
5966.875	1.6609268
5967.0	1.6574758
5967.125	1.6617528
5967.25	1.6693219
5967.375	1.6744412
5967.5	1.6708249
5967.625	1.652386
5967.75	1.6138891
5967.875	1.5514992
5968.0	1.4629793
5968.125	1.3477966
5968.25	1.206888
5968.375	1.0423883
5968.5	0.8571696
5968.625	0.65443635
5968.75	0.43740448
5968.875	0.20905706
5969.0	-0.027904559
5969.125	-0.27100027
5969.25	-0.51778436
5969.375	-0.76562315
5969.5	-1.0114866
5969.625	-1.2518388
5969.75	-1.4826646
5969.875	-1.699673
5970.0	-1.8985649
5970.125	-2.0755842
5970.25	-2.2279334
5970.375	-2.3542583
5970.5	-2.4549446
5970.625	-2.5322611
5970.75	-2.5901725
5970.875	-2.6340191
5971.0	-2.6697867
5971.125	-2.7034004
5971.25	-2.7397468
5971.375	-2.7819326
5971.5	-2.8306272
5971.625	-2.8836372
5971.75	-2.9358826
5971.875	-2.9797556
5972.0	-3.0057466
5972.125	-3.0034177
5972.25	-2.9625041
5972.375	-2.8740773
5972.5	-2.7316086
5972.625	-2.5317225
5972.75	-2.2746878
5972.875	-1.9644957
5973.0	-1.608526
5973.125	-1.216859
5973.25	-0.80129355
5973.375	-0.37424347
5973.5	0.05235114
5973.625	0.46806237
5973.75	0.8646953
5973.875	1.2367345
5974.0	1.5814166
5974.125	1.8984574
5974.25	2.18949
5974.375	2.4572916
5974.5	2.7049882
5974.625	2.9351826
5974.75	3.149297
5974.875	3.3471744
5975.0	3.5268474
5975.125	3.684714
5975.25	3.8158517
5975.375	3.9146826
5975.5	3.9755418
5975.625	3.9935246
5975.75	3.9649785
5975.875	3.8880644
5976.0	3.76304
5976.125	3.5922122
5976.25	3.3798096
5976.375	3.131568
5976.5	2.8541958
5976.625	2.5547512
5976.75	2.2400753
5976.875	1.9162335
5977.0	1.5881776
5977.125	1.2594663
5977.25	0.932258
5977.375	0.60746616
5977.5	0.2850181
5977.625	-0.035710808
5977.75	-0.35546416
5977.875	-0.6746573
5978.0	-0.99298567
5978.125	-1.3091378
5978.25	-1.6206777
5978.375	-1.9240111
5978.5	-2.2145793
5978.625	-2.487127
5978.75	-2.7360942
5978.875	-2.956049
5979.0	-3.1421227
5979.125	-3.2904174
5979.25	-3.398254
5979.375	-3.4644167
5979.5	-3.489078
5979.625	-3.4737556
5979.75	-3.4209416
5979.875	-3.333842
5980.0	-3.2158535
5980.125	-3.0702477
5980.25	-2.8997235
5980.375	-2.706241
5980.5	-2.4908607
5980.625	-2.25394
5980.75	-1.9953085
5980.875	-1.7147069
5981.0	-1.4123003
5981.125	-1.0892048
5981.25	-0.74794185
5981.375	-0.39279673
5981.5	-0.02996594
5981.625	0.3325557
5981.75	0.68531287
5981.875	1.0179985
5982.0	1.3202175
5982.125	1.5824031
5982.25	1.7966926
5982.375	1.9577446
5982.5	2.0633347
5982.625	2.114659
5982.75	2.1163423
5982.875	2.0760496
5983.0	2.0038362
5983.125	1.9111868
5983.25	1.8099716
5983.375	1.7113385
5983.5	1.624704
5983.625	1.5569547
5983.75	1.5119343
5983.875	1.4902582
5984.0	1.4894798
5984.125	1.5045221
5984.25	1.5284089
5984.375	1.5530262
5984.5	1.5700018
5984.625	1.5714769
5984.75	1.5506928
5984.875	1.5023865
5985.0	1.4229932
5985.125	1.3105917
5985.25	1.1647074
5985.375	0.9860676
5985.5	0.7762846
5985.625	0.5376324
5985.75	0.2729356
5985.875	-0.0144302305
5986.0	-0.32041347
5986.125	-0.64007145
5986.25	-0.9673566
5986.375	-1.29494
5986.5	-1.6141737
5986.625	-1.9152361
5986.75	-2.1875134
5986.875	-2.4201105
5987.0	-2.6026626
5987.125	-2.726117
5987.25	-2.783562
5987.375	-2.7709641
5987.5	-2.6876948
5987.625	-2.5367193
5987.75	-2.3245704
5987.875	-2.0608897
5988.0	-1.7577448
5988.125	-1.428716
5988.25	-1.0878688
5988.375	-0.7487312
5988.5	-0.42340732
5988.625	-0.12188566
5988.75	0.14837801
5988.875	0.3825795
5989.0	0.5784145
5989.125	0.73569614
5989.25	0.85585636
5989.375	0.9413628
5989.5	0.9952203
5989.625	1.0205759
5989.75	1.0204809
5989.875	0.99785286
5990.0	0.9556019
5990.125	0.8968343
5990.25	0.82513416
5990.375	0.74479234
5990.5	0.6609073
5990.625	0.5793496
5990.75	0.5065296
5990.875	0.44897056
5991.0	0.41277978
5991.125	0.4030312
5991.25	0.42314756
5991.375	0.47443038
5991.5	0.5557238
5991.625	0.66331464
5991.75	0.7911476
5991.875	0.9311955
5992.0	1.0741314
5992.125	1.2100565
5992.25	1.3293487
5992.375	1.4234113
5992.5	1.4853226
5992.625	1.5103498
5992.75	1.4961153
5992.875	1.4426388
5993.0	1.3521144
5993.125	1.2284914
5993.25	1.076977
5993.375	0.90348065
5993.5	0.7140642
5993.625	0.51449406
5993.75	0.3098777
5993.875	0.10446259
5994.0	-0.09842122
5994.125	-0.2963237
5994.25	-0.48750046
5994.375	-0.670703
5994.5	-0.8449153
5994.625	-1.0091087
5994.75	-1.1620178
5994.875	-1.301966
5995.0	-1.4267887
5995.125	-1.5337536
5995.25	-1.619685
5995.375	-1.6810306
5995.5	-1.7141377
5995.625	-1.7155182
5995.75	-1.6822113
5995.875	-1.6121907
5996.0	-1.5047455
5996.125	-1.3608724
5996.25	-1.1835781
5996.375	-0.97803766
5996.5	-0.75160336
5996.625	-0.51361704
5996.75	-0.27497062
5996.875	-0.047491483
5997.0	0.15685917
5997.125	0.32691342
5997.25	0.45321703
5997.375	0.52890056
5997.5	0.5503573
